timestamps,eeg_1,eeg_2,eeg_3,eeg_4,note
1751573200.3873487,0.0,670.0818,112.3146,127.36068,
1751573200.3912387,794.5218,753.98584,1100.9308,1138.1035,
1751573200.3951287,1450.0,800.09766,1450.0,1450.0,
1751573200.3990185,1262.0125,752.1272,981.3587,953.83325,
1751573200.4029086,285.16754,671.9404,24.162241,0.0,
1751573200.4067986,0.0,664.5944,8.142587,19.117378,
1751573200.4106886,637.777,749.91455,962.41833,1000.56464,
1751573200.4145784,1450.0,819.3035,1450.0,1450.0,
1751573200.4184685,1353.7936,791.8666,1097.0366,1093.7618,
1751573200.4223585,398.63272,699.4659,116.03186,90.276505,
1751573200.4262483,0.0,667.69214,0.0,0.0,
1751573200.4301383,490.14832,747.43634,817.0024,856.2107,
1751573200.4340284,1421.678,820.4541,1450.0,1450.0,
1751573200.4379182,1450.0,793.45966,1239.0894,1229.9731,
1751573200.4418082,549.3591,704.6878,247.64085,215.95557,
1751573200.4456983,0.0,653.17706,0.0,0.0,
1751573200.4495881,361.28305,717.3442,671.49786,711.5913,
1751573200.4534781,1328.3922,810.0989,1450.0,1450.0,
1751573200.4573681,1450.0,801.42523,1354.8556,1342.9072,
1751573200.4612579,704.5108,709.99817,384.91425,347.122,
1751573200.4651480,0.0,652.469,0.0,0.0,
1751573200.4690380,239.58676,698.0498,528.9141,566.52936,
1751573200.4729280,1226.7869,788.85736,1450.0,1450.0,
1751573200.4768178,1450.0,807.5322,1446.2827,1440.6183,
1751573200.4807079,837.4473,724.4247,521.12555,487.75867,
1751573200.4845979,0.0,650.16785,0.0,0.0,
1751573200.4884877,118.68705,687.9601,389.51657,417.3076,
1751573200.4923778,1092.8767,782.39636,1361.7592,1394.5065,
1751573200.4962678,1450.0,802.8414,1450.0,1450.0,
1751573200.5001576,982.4208,727.1684,663.4438,633.1746,
1751573200.5040476,35.49106,651.6725,0.0,0.0,
1751573200.5079377,15.931149,677.0738,250.82707,276.1399,
