timestamps,eeg_1,eeg_2,eeg_3,eeg_4,note
1748958311.5155125,649.81384,664.06335,0.0,202.94513,
1748958311.5194125,773.1032,677.2508,427.04327,62.219986,
1748958311.5233126,860.99005,701.5901,1349.7223,1041.5431,
1748958311.5272129,780.6263,688.2256,1450.0,1450.0,
1748958311.5311129,632.7321,659.81506,843.37726,1206.5189,
1748958311.5350130,633.3516,648.3092,0.0,256.75702,
1748958311.5389132,755.579,666.0105,255.69493,0.0,
1748958311.5428133,848.9532,697.25323,1286.7942,921.4399,
1748958311.5467134,800.8057,702.65216,1450.0,1450.0,
1748958311.5506136,660.70013,686.898,754.16284,1289.2725,
1748958311.5545137,616.80096,671.05536,0.0,377.5682,
1748958311.5584137,723.4511,682.20715,183.47372,0.0,
1748958311.5623140,839.04047,702.2096,1201.0316,797.885,
1748958311.5662141,796.82294,705.7499,1450.0,1450.0,
1748958311.5701144,667.86914,694.8636,843.8198,1382.0271,
1748958311.5740144,617.77454,676.2772,0.0,536.43713,
1748958311.5779145,691.8544,679.552,168.16212,0.0,
1748958311.5818148,828.68524,708.9361,1127.4828,724.86725,
1748958311.5857148,834.2611,720.70746,1450.0,1450.0,
1748958311.5896149,700.9705,700.26245,954.8068,1442.7424,
1748958311.5935152,626.8907,679.8175,34.517487,779.47565,
1748958311.5974152,706.2809,694.3325,0.0,0.0,
1748958311.6013153,823.3748,725.6638,953.83325,601.2238,
1748958311.6052155,822.04724,727.3454,1450.0,1450.0,
1748958311.6091156,707.697,718.8488,1450.0,1444.1586,
1748958311.6130157,627.68726,708.6706,1085.2653,1420.7043,
1748958311.6169159,663.79785,708.1395,866.92,899.75586,
1748958311.6208160,779.5642,714.6005,1274.0493,357.03473,
1748958311.6247160,839.483,702.56366,975.78284,191.17378,
1748958311.6286163,738.85126,707.16595,599.89624,1112.9677,
1748958311.6325164,626.3596,705.2188,98.24208,833.19904,
1748958311.6364167,663.88635,698.7579,0.0,0.0,
1748958311.6403167,794.0792,712.1223,809.1253,235.24995,
1748958311.6442168,857.98083,729.8236,1450.0,1140.9357,
1748958311.6481171,760.1813,725.48676,1207.1385,1450.0,
1748958311.6520171,627.0677,706.1039,253.83629,831.69446,
1748958311.6559172,660.25757,700.17395,0.0,0.08850638,
1748958311.6598175,805.5851,720.4419,501.1231,111.42953,
