timestamps,eeg_1,eeg_2,eeg_3,eeg_4,note
1751399084.9371328,691.67737,225.24873,0.0,476.1643,
1751399084.9410248,709.90967,932.2377,898.3397,787.9723,
1751399084.9449167,780.2722,1317.7715,1450.0,1003.1313,
1751399084.9488087,811.42645,953.2137,1046.9419,866.566,
1751399084.9527006,746.99384,283.2204,142.05273,569.3615,
1751399084.9565926,671.6749,156.30226,0.0,442.6204,
1751399084.9604845,696.01416,858.06934,772.30664,747.34784,
1751399084.9643764,778.85614,1318.4795,1450.0,1012.24744,
1751399084.9682684,819.4805,964.54254,1228.8225,901.08344,
1751399084.9721603,756.64105,300.65616,316.14478,602.63995,
1751399084.9760523,689.11066,135.14925,0.0,451.47104,
1751399084.9799442,728.58453,813.3736,808.9483,732.30176,
1751399084.9838362,781.4228,1307.9473,1450.0,1003.3083,
1751399084.9877281,804.16895,1019.859,1308.2128,907.3674,
1751399084.9916201,787.9723,397.57065,462.71133,646.8046,
1751399084.9955120,709.3786,172.58743,0.0,456.4274,
1751399084.9994040,689.28766,659.461,497.05182,644.592,
1751399085.0032959,802.2218,1252.8077,1400.1709,992.068,
1751399085.0071878,867.451,1135.0059,1426.0148,981.8013,
1751399085.0110798,778.1481,502.3622,707.16595,672.38293,
1751399085.0149717,670.87836,81.425865,0.0,417.83862,
1751399085.0188637,651.761,503.07025,334.02307,565.9983,
1751399085.0227556,762.2169,1233.8674,1388.665,949.67346,
1751399085.0266476,847.09454,1234.3984,1168.6382,997.46686,
1751399085.0305393,792.3976,535.02106,446.60318,712.2108,
1751399085.0344312,743.5421,69.831535,0.0,481.2977,
1751399085.0383232,724.0707,463.06537,200.46695,598.0376,
1751399085.0422151,786.6447,1244.0457,1257.5872,966.4896,
1751399085.0461071,831.3404,1263.3401,1371.2294,1004.9899,
1751399085.0499990,758.41113,588.56744,616.1814,707.697,
1751399085.0538909,717.78674,105.05707,0.0,475.45627,
1751399085.0577829,716.63617,401.1109,263.92603,553.25336,
1751399085.0616748,710.97174,1133.4127,1143.768,858.7774,
1751399085.0655668,766.0227,1286.0862,1450.0,969.14484,
1751399085.0694587,837.8899,805.408,846.121,832.668,
1751399085.0733507,751.0651,422.88348,20.799,540.951,
1751399085.0772426,651.8495,624.76654,20.710493,481.03217,
1751399085.0811346,708.5821,1203.6868,1027.1166,831.0749,
1751399085.0850265,825.7645,1450.0,1450.0,1036.3212,
1751399085.0889184,879.9304,1251.9227,1028.6211,907.89844,
1751399085.0928104,842.93475,632.8206,45.93481,648.3092,
1751399085.0967023,845.944,746.28577,0.0,636.00684,
1751399085.1005943,868.6901,1326.8876,956.1344,940.5573,
1751399085.1044862,844.6164,1450.0,1450.0,1053.049,
1751399085.1083782,858.9544,1314.3197,1329.1003,908.518,
1751399085.1122701,846.74054,771.51013,230.47061,663.4438,
1751399085.1161621,745.2237,822.48975,296.9389,504.13232,
1751399085.1200540,713.89246,1366.5385,1338.5704,750.00305,
1751399085.1239460,793.8137,1450.0,1450.0,1008.5302,
1751399085.1278379,833.11053,1446.4597,1450.0,915.06744,
1751399085.1317298,803.1069,1043.0477,575.46844,657.6024,
1751399085.1356215,708.6706,962.6839,457.932,472.00452,
1751399085.1395135,680.7026,1351.4924,1332.2865,686.721,
1751399085.1434054,803.90344,1441.0609,1429.201,1017.1153,
1751399085.1472974,873.0269,1450.0,1450.0,974.98627,
1751399085.1511893,809.9219,1121.2874,714.689,686.898,
1751399085.1550813,736.37305,842.58075,8.496613,487.75867,
1751399085.1589732,727.69946,1270.509,912.9433,684.95087,
1751399085.1628652,792.2206,1450.0,1450.0,1004.6359,
1751399085.1667571,813.90466,1450.0,1428.2274,954.36426,
1751399085.1706491,758.49963,1092.2572,662.1162,672.11743,
1751399085.1745410,699.2004,712.0338,0.0,463.15387,
1751399085.1784329,670.1703,1104.5596,412.52823,603.702,
1751399085.1823249,723.1856,1418.8457,1368.0431,936.30896,
1751399085.1862168,767.4388,1417.5182,1450.0,940.9998,
1751399085.1901088,730.0006,1000.65314,712.8304,685.57043,
1751399085.1940007,643.44135,543.16364,0.0,434.3008,
1751399085.1978927,588.74445,923.5641,432.7962,501.2116,
